0	!	-0.21624808	-0.03498792	1.1921353	-0.21450174	0.03890017	0.99446535	0.35954365	-0.76943743	0.56543094	-0.29893297	-2.6795013	-1.57557	-2.1764102	-0.7267592	-1.2133099	-0.7656981	0.63338125	-0.7591772	0.1276002	-0.41057396
17	.8	-3.3116553	-1.7088895	-1.3858253	0.95263743	1.1005754	2.1064343	1.0853583	-0.42046073	-1.7176934	1.1219485	1.9367174	1.1987569	0.8094534	0.6855965	-2.807076	-1.4480622	1.5011895	-0.8177636	-2.7386284	1.2986363
18	.9	-5.503316	-4.682206	-5.010583	2.1861234	1.1279699	1.8348027	3.8276238	-2.2968652	-4.832189	5.7950377	2.6134238	5.1944036	3.1232314	-1.6532174	-5.4217563	-4.8844624	3.0873728	-2.7386684	-2.292116	6.5607166
19	/	-0.30014753	1.7714581	-2.6949391	0.09690615	1.0182842	-1.2124397	-0.5503515	0.37205634	1.6056595	2.7700744	0.011564664	0.505744	-2.692877	1.6427658	-1.6441873	1.1640276	1.893416	2.103725	-1.259905	-3.0717769
20	0	-8.223319	-8.3406725	-8.458965	2.5378308	6.7487354	10.646754	8.921178	-4.7666664	-8.244127	6.2701435	-1.2826898	8.963682	-5.002388	2.0942864	-8.453935	-1.8760092	4.1617613	8.117246	0.6588132	9.025097
21	1	-0.060626492	0.13963154	-4.3995943	0.61659396	0.09886258	0.04228614	0.75305057	-2.3263676	1.5388606	4.0093427	1.7082163	2.9707847	1.796668	0.37656167	-0.89256656	-0.48851752	-0.21819486	-0.82738006	-0.09046143	1.2579862
22	11	0.7966737	1.2515715	-2.1083992	0.6099317	1.8651826	1.4982086	1.9908276	0.5065883	0.42295426	3.5277786	0.9184391	-0.26016507	0.49641278	0.889712	-2.394946	0.025840636	0.95081854	2.050889	-1.1952512	-2.1213531
23	1500	2.8232288	-0.5182014	4.418088	-0.32345805	3.3075628	-3.5599394	-2.458211	-3.41651	1.663262	-3.1112106	3.0575643	3.366013	-1.4249504	3.8215182	0.32363084	3.9768841	0.49574026	-0.0419476	0.55979216	2.7042644
24	1887	-3.1887143	-7.7461686	-7.9775395	4.315125	3.362712	8.475895	7.352533	-0.28286612	-7.700021	-0.22571103	-1.5981146	7.0003424	-4.8842983	-0.3409427	-8.59614	4.5570602	4.819216	7.7269163	0.16928409	-2.7639709
25	1994	-3.1668196	0.022846505	3.448488	4.014144	-2.426358	2.6903954	0.65668076	-5.5406146	5.7414846	5.187042	-5.4918103	5.506911	-6.874382	0.5277818	5.588017	4.8669443	1.5270005	3.9678185	-1.0032153	0.7486171
26	2	-2.0927687	-0.6348258	-4.289776	3.8748798	2.4304175	4.9648123	-3.1612773	-3.159193	-2.6060812	3.9516194	3.5339737	3.6787357	4.434626	-2.5665555	-3.6176298	-1.7465355	-3.8541512	-0.10607422	2.3268664	3.1038911
27	20%	-2.6748648	5.745573	-4.265104	1.6121297	2.4620168	3.5665011	4.7973886	2.4538224	-4.6045284	3.5142372	4.810799	1.5370805	-5.095503	1.0382065	0.47707292	-4.5987377	-1.5238779	-0.6678423	2.3589525	-0.95914227
28	2001	4.3471203	0.58734655	-6.4127007	-4.995229	-6.000556	1.42765	-0.66746026	-2.9011152	-6.451667	6.9146323	1.4413724	1.716541	-5.359681	-3.7501123	0.37939095	-0.032895036	-0.091297746	-2.7999969	-5.720383	-4.0413566
29	2008	-8.250968	-3.4060462	3.7884881	8.093794	-3.7848196	9.964415	-0.24711268	-10.020499	4.4676	5.7822924	-10.291269	6.4544506	0.29379365	3.9448164	-2.537758	8.374565	-6.495521	-7.0762243	-2.6919253	5.2059526
30	2016	2.7027054	-1.7190195	3.826397	0.92445797	-3.8190393	3.6904776	4.815316	-5.877589	2.3334785	-2.67439	1.0526303	5.6775184	1.7229391	-4.224948	-0.124791905	6.1566978	-6.075112	4.8543677	1.522239	4.7208195
31	25	5.729197	-4.8897514	-4.975268	3.9463954	-5.871108	-2.1905112	4.3464646	1.2367704	-1.2281246	0.48107073	4.426578	5.16798	4.847696	1.6940976	-6.2156215	-3.2854242	1.2057754	2.8509293	-0.66416204	-5.36278
32	3	0.03986564	1.1265814	-3.80888	2.25677	0.1868407	4.3096585	-1.1018469	-1.6672136	-2.344937	4.4151263	1.7765789	-0.27518687	-0.551668	2.4072158	-2.6755376	2.533864	-2.0931878	-0.50577074	0.7000158	0.0011163495
33	3.0	-9.120142	-9.6551075	-3.7086816	3.3157964	-2.9839144	-4.9621086	-6.8782306	-10.117053	8.105245	3.164794	-8.014965	-5.0788245	-5.33453	4.0702305	-3.4732413	7.1340985	2.2071102	-9.698458	-5.817668	-2.3227084
34	30	2.6834104	0.40383118	-2.8670068	-5.5643864	-0.87350065	2.3855612	7.920411	-2.33569	-7.195314	1.923755	7.335725	-3.06931	4.003745	-0.103677526	-7.7141337	7.7157574	3.777915	3.3083384	-1.542786	0.014672136
35	4	-0.19354896	-0.3142366	-2.2653103	1.4357822	0.95620525	0.7832654	-1.0924418	-1.280093	-1.0702603	2.8510795	0.81876904	0.1637651	0.42022222	-2.5403075	-3.6799364	-0.26529035	-4.403798	0.43839887	1.4201066	-0.9935604
36	4557	3.2035208	4.524103	-4.7138658	-0.10176026	-5.069311	4.121074	3.9399073	0.528164	3.3677952	-0.14275475	5.0769925	2.03665	2.2655554	2.5945885	-0.5471218	2.8086524	4.240539	0.6076943	-2.720185	3.8080337
37	5	-2.1004143	-0.62273014	-4.297959	3.88446	2.4406016	4.9771004	-3.1691654	-3.15737	-2.6015356	3.9458134	3.5384114	3.6859515	4.4406466	-2.5698295	-3.626815	-1.7455606	-3.8552759	-0.10381795	2.3333402	3.098948
38	50	2.3997717	8.536514	1.6795487	-1.6527486	-6.489614	-2.8759453	3.6976378	-3.3844662	4.7004714	0.13116312	-2.955043	0.5220012	-3.537903	4.859799	6.459524	-9.800489	-1.4951513	-2.3808582	-10.522127	-0.18559732
39	501	-1.5465379	-0.57706463	-1.8250033	2.0786345	0.68278885	3.9826734	-1.252128	0.20494662	0.34416518	3.594212	-1.335495	-2.4828787	0.8625502	0.5395021	0.166834	0.88955474	1.0447158	-0.776486	-0.23823091	-2.5527508
40	596	6.4631276	9.809668	-3.043987	3.844225	2.3508258	8.432236	3.3728068	-1.8453935	5.0983295	9.498271	-2.2964296	-8.909904	-9.294182	-3.9238389	-10.18752	-1.80818	3.535976	1.3530124	2.9602447	-8.107116
41	6	4.713465	-3.7252653	-3.6379423	3.2489202	-5.21767	-1.9416074	3.230824	-0.20760237	-6.480458	1.4351124	4.721248	4.4319263	2.4596965	-2.1309671	-6.562013	1.9172628	3.9351962	5.2064886	3.6856563	-1.5785179
42	60	2.682977	0.39596787	-2.8716347	-5.565573	-0.87305087	2.3774798	7.9251156	-2.3240774	-7.1754875	1.9197943	7.3310056	-3.0638726	4.0010295	-0.105826385	-7.742374	7.721229	3.7684367	3.2954488	-1.5324092	0.023083216
43	6221541	-7.838005	-7.859929	-8.212062	1.7866716	6.316391	9.105263	8.1888485	-4.9075193	-7.878156	5.9116035	-1.0980432	8.254728	-4.634361	2.1301544	-7.998184	-2.2145517	4.2540097	7.6857257	0.819851	8.084969
44	64	-5.8244987	-2.5990717	2.6601276	-8.799675	-1.1253966	7.7653418	9.61371	4.447671	-5.3032775	4.944851	-3.1384568	-1.1947551	-9.548072	4.0183215	-9.822308	-8.754581	-1.5659785	8.232327	-2.3056474	5.616699
45	8	-2.7198453	-7.789889	-8.184533	-8.197428	8.577551	6.8858986	1.7838472	-2.3304734	-1.6099646	9.4775505	-3.0882013	5.0610476	-9.834234	3.3159394	-8.668895	-1.487679	7.228527	3.172017	-4.8092413	-9.231943
46	801	6.7616506	6.064445	-5.813741	-0.432282	-2.7001572	6.126675	-2.843351	-3.853956	-7.2820354	7.299553	0.8498149	-2.7118895	-5.556757	7.9640203	-7.097558	7.476822	-5.833617	0.82640964	-1.28199	-2.104421
47	809	4.4936733	3.2148943	-4.654986	1.7743475	-4.896705	3.9104948	-1.8232021	-2.2558045	4.3785763	-1.5412979	5.118639	0.029822413	2.186202	3.9183042	-1.3960377	0.74287957	3.850099	5.4223013	-3.1177266	3.5510187
48	84116	5.570352	-5.688091	-5.3182	-1.4190516	-2.9779549	-1.7190499	-0.47531947	-2.9911523	-2.9760592	3.6773086	5.0829144	6.142686	5.4442596	-5.121555	-6.628909	3.0358589	1.8236319	4.484038	-5.4103465	-6.4888244
49	90	3.3205013	0.9189843	-2.3901784	-6.020425	-0.5293826	3.1342928	8.8703985	-2.8236904	-8.164877	1.8004701	7.494016	-3.6627862	4.641716	-0.5272365	-8.287023	8.8253565	4.0024953	3.7988436	-1.1703696	0.42055917
50	99712	-3.125737	-1.3741175	0.78208613	5.9438457	-4.849952	7.25265	3.4213674	-7.4263	1.1834223	7.0857816	-1.988963	7.316741	3.9285624	-4.140676	0.6670162	2.1762376	-5.640676	0.7698497	0.30569088	7.1797376
51	:	0.07393116	1.1406142	-1.3775715	-0.5886543	0.40032718	0.5487998	-0.15388171	-1.3856478	0.07999488	1.2730632	-1.4258314	-1.5091933	-0.97873795	-0.19796577	-1.3200729	0.20599845	1.9884113	0.63761413	0.27088684	-0.34109083
52	;	-0.47280976	0.8616109	-1.4366435	1.346276	-0.1818776	1.0457437	-0.9664501	-1.2995875	-0.07444554	0.94763184	-0.66259885	-0.99683577	-1.2666488	-0.638064	-1.8663204	0.0034598876	2.4959378	-0.7147887	0.83144444	-0.3024039
53	?	0.34581113	0.058783785	0.033968393	-0.58715546	1.2815604	1.1000425	1.7130656	-0.65481985	0.45147923	0.44527388	-2.4623046	-1.707457	-2.1015193	-0.014047065	-1.0421245	-1.4530134	1.1881315	0.20722072	-0.22174044	-0.492077
54	@	2.7309535	1.1432513	0.14229946	1.5366962	1.0991423	0.8302745	0.5060399	0.15130843	1.3043296	1.3808359	-1.5999215	-1.6739885	-0.17471837	2.797234	1.0065808	0.57448184	1.1053791	-2.4490168	-1.2330722	-1.373775
55	[	-0.269181	0.42375305	0.16944958	3.876738	-3.4841192	1.8602291	0.5749993	-1.2958461	-0.68452543	0.37887764	0.24528344	-0.5355864	-3.3606558	0.24485251	-0.6497791	4.282106	1.9542747	0.1202241	-0.15559389	-1.7400742
56	]	-1.8239566	-0.63658834	-1.0776868	0.6706641	0.8057709	2.496914	1.7718267	-0.9547778	-0.0182048	1.8530148	0.18593453	1.2836974	-1.6376643	1.3432641	-1.6883736	2.5803971	1.8285648	-0.8072391	-1.3006548	-1.9972589
57	_	0.8355985	0.24965563	1.5579648	0.7942492	0.12806472	2.4818223	1.956485	-3.0043075	2.2331812	-3.057458	0.70838594	0.01966356	-2.5696065	-1.1265064	-5.4705124	0.25096843	-0.7357906	0.3867939	1.2925614	-5.02637
58	a	0.54346555	1.3078035	1.9200149	-0.529475	1.6316698	1.6242145	-0.3857734	-0.15902023	-0.21749696	1.5447098	1.4836788	-0.6488639	-3.750283	0.9744236	0.50559896	0.35510713	-0.86034226	1.632337	-1.4504166	0.4088766
59	a-piece	-8.886718	1.7611263	-1.0522809	-2.0047834	4.5307326	0.73350585	9.853606	-3.8100827	-4.8547688	0.60754925	-10.516214	2.934433	8.467349	7.8022428	-9.159289	-10.156268	1.9887166	5.580064	-1.69639	3.203564
60	abide	-2.9579368	-1.1525311	-1.0372626	0.9171192	-0.365144	-0.119163536	0.4937407	-5.162949	-1.6775762	-1.5029428	-1.1780511	-3.3975008	0.042633753	-0.6912427	0.47299245	-2.741097	-0.17237338	-1.0340902	-1.0392551	1.7875724
61	able	-4.8179092	2.0431743	2.475019	-8.801165	-2.2922473	0.0479922	7.6885257	1.4748532	-1.5390942	-0.015318694	6.6275053	-2.6181865	1.7649099	-9.183034	-8.172028	-8.405558	-5.126767	3.32688	-8.86503	-3.9145727
62	about	0.25685555	0.74111384	-0.82596904	0.06007459	-1.5194418	-0.948862	0.24727388	-0.60459155	0.33491513	0.31746984	-0.3712639	-0.60314435	-0.3828661	-0.5824312	-0.47322077	-1.3165269	0.7137213	-0.5416749	-1.0018104	-1.1220134
63	above	-2.4814477	-0.44109923	2.9299161	-0.7835997	-1.9922143	-2.468914	2.618842	-4.2753096	-1.1781838	0.7990329	-0.567399	2.207691	0.2417123	-4.753715	-1.8630652	-1.6614269	2.1469064	-1.2738672	-0.5087839	0.8955449
64	absence	-3.6811857	-5.7016854	-6.02	-2.6547072	0.6699167	-1.64212	-4.454823	-1.9633272	-6.5913053	4.295441	-2.822627	6.354576	-3.6147463	2.3913047	-1.0730646	-4.7092867	-3.257419	7.4168563	-7.7647676	-6.7333603
65	absurd	-0.96578544	-0.13567616	0.49110302	0.45608357	-1.1403346	2.1071196	-0.061428867	-0.45942655	0.5563056	1.7707466	-0.05492681	0.374647	0.5781727	-6.8051405	-2.0682535	0.47161186	-1.4557047	-0.4555838	0.35813367	-3.8605947
66	accept	-6.3220096	6.486527	2.2969265	-1.7818543	2.4421961	-4.8418703	7.0675044	-3.3343217	4.56492	6.5728507	-5.9378624	3.6388679	-1.9002434	4.6770735	-4.384997	-5.89225	-5.964387	6.775588	1.0717766	5.702042
67	acceptance	0.11534521	1.3341562	-0.50393	1.8941382	2.0540762	0.56638765	1.9504731	2.2338452	-2.3593974	0.41793033	-0.5991053	-1.9362886	0.020438623	1.7173028	-2.8428402	-3.1401284	-2.6154048	-1.3082654	-3.0991273	-2.8023756
68	accepted	0.12948534	-0.5793916	0.78523517	2.8497093	-2.4280677	-1.0724478	3.0415483	-0.34117606	-2.6601572	2.4944851	-1.3633019	1.1694762	-0.7006709	-3.4946945	1.2772776	-3.4851635	0.7414331	1.8550074	3.6509442	-0.63331974
69	accepting	4.3057337	1.2721169	-1.6649953	-1.3412038	-0.79778045	4.4983864	0.34899613	-3.3929424	-2.4160833	-0.5855653	6.2319055	-1.1143612	-5.432777	3.4729567	5.428525	1.1442842	-1.3748751	-5.2381845	-3.3750024	5.8804283
70	access	2.0893297	4.069053	2.1250212	0.6786253	0.71314424	2.5549176	1.8407995	-1.0546547	-3.1813705	0.09644368	-2.3220868	-1.3242295	1.3390952	2.4125175	0.8961553	-0.81442285	-2.249468	2.3007474	-1.4025474	-2.7149484
71	accessed	-2.2748182	-8.149499	-2.721778	0.5713432	-9.629316	8.742902	2.6010444	-3.4824183	-9.750297	-4.064888	-3.269623	2.8403442	-5.4264297	-0.47210476	-6.934949	-9.260226	1.3640525	1.3052526	-9.059397	1.5416255
72	accessible	-4.5787716	3.3698235	1.5226984	1.3886157	-8.898216	-2.334411	-8.688686	-6.6427374	-2.461325	2.3718321	-7.5876193	-9.773083	3.2418337	-4.3567867	-7.65526	-2.092254	8.60236	1.9424558	-4.856109	9.234539
73	accident	0.9517978	0.8511182	-0.5423145	0.89873797	-0.40463156	1.1540136	1.5285105	1.2074207	-0.6563065	1.7821083	-0.54249364	0.95197433	0.7484036	-0.8573774	-0.18531643	-1.2023668	-1.6243806	-0.040439907	-2.9631548	-3.1058238
74	accidentally	-1.8273758	4.57567	5.344483	2.6474385	6.6498156	-0.53242874	-2.2176807	-8.059386	5.843931	3.2045329	0.88673484	8.230298	-7.192757	-7.590671	6.843793	-2.8840716	-5.7156835	3.9772043	2.4500875	2.725884
75	accordance	0.86447084	2.958217	-9.557715	-8.595115	-8.895354	2.8815067	10.574581	-5.3674183	-9.642323	9.895509	-5.1426907	-3.9984598	2.233835	-2.5851212	-1.2646371	2.7684402	-4.9750104	-4.006955	-7.154078	8.931299
76	account	-0.08021181	2.6721528	1.5008099	2.268243	0.37226877	0.5660899	2.8570108	2.332191	-1.1805892	1.5154859	1.9778377	0.034082476	1.240175	-1.6511756	-2.9821706	-2.149942	1.7406359	-1.5248421	-2.903844	-2.787751
77	accounting	0.68552625	6.7003584	-2.1401172	-2.9613016	-0.663145	7.3082604	6.705433	-4.789079	2.4057531	1.9456089	-4.992259	-5.543044	2.7646809	-6.6162953	2.706759	-3.412371	-4.151645	-3.8148327	0.1341315	-2.9689329
78	accounts	3.265409	6.6493073	-5.4442573	6.6859713	-6.081493	7.4170876	5.1765423	-0.51727	6.1986594	-2.0580425	-6.6831565	-4.818544	-2.3211298	-6.4422174	-7.1981497	-4.4385676	-5.1592326	3.2738972	1.2366575	3.2199225
79	accusation	-0.5563419	1.2921546	-4.2817855	-4.6623964	-3.677394	-1.2492851	4.325893	5.5672154	0.442334	-2.9623666	-2.54361	-3.4107854	-1.4248868	-4.750045	-4.8516803	-5.4613113	-5.709523	5.745769	-0.0464085	-1.200789
80	accustomed	-5.17573	-0.6215663	7.657964	-0.30504405	-7.5172358	7.3955536	-6.2258615	0.073818184	-9.076224	4.9058414	-7.5408707	-3.2195957	-5.1930037	-7.579039	1.5828863	-4.612386	-0.31084535	-5.983057	-8.92502	-3.949547
81	ache	-3.3657537	-4.244241	-5.947472	-4.5468955	-5.3766627	0.67436737	8.451513	0.8508656	1.7089444	2.7407336	7.553081	-3.8392274	2.6817315	-9.80987	-10.327413	-1.3203136	-10.338912	0.57810843	4.630441	-1.0987548
82	across	1.1755161	0.5315511	2.0802462	0.40399224	-3.7812302	-1.5494163	-1.4060484	0.1677052	-1.1723882	2.2273836	-3.1101375	-1.1174394	1.1115878	-0.34384382	-3.1742287	-2.3680782	1.7230057	-1.2866397	-3.7883112	0.55029845
83	act	-0.9074633	3.1579976	0.5185596	1.0973345	1.5220283	2.0699346	2.1094344	2.2903972	-0.007814062	1.5100828	-1.6337575	1.8006698	1.8107973	-1.2961143	-0.05851369	-2.5649981	-2.627973	-1.155801	-0.74967605	-2.214474
84	active	-9.509536	-5.4329133	-12.879384	-13.327066	-9.078914	11.078017	13.792689	5.688892	3.6993122	-3.2643912	-1.1797287	-12.243933	-8.628763	-7.5238676	-7.007409	-0.016856607	-1.982218	1.2565751	-6.988019	5.7703743
85	actual	0.1741587	0.22663459	-3.0419195	1.6175593	-5.9184704	-1.0422751	1.5732577	-5.9659996	-6.49597	-3.9896939	5.8929234	2.0746546	-0.7172589	5.745067	-1.0084031	-5.4895034	2.3261225	6.068108	-1.8089852	-7.2701607
86	actually	-4.5285287	-4.715631	-0.682719	8.122794	0.41780356	5.397769	-6.4392653	-9.983711	-9.579937	2.281105	-7.0896683	4.637807	3.0046933	-0.40391275	4.914157	8.78766	-5.65456	5.046415	-5.4124384	7.3024898
87	ada	-6.6869516	-6.5182996	3.3370643	-1.316166	-6.4424043	-4.5550046	4.7272944	-7.931702	-7.8053946	6.3338747	4.2988	1.2599183	-1.27498	-7.1474385	-2.812727	-1.5654219	-4.314364	-1.0277882	-4.239233	-7.2745614
88	added	-1.8749125	0.86645	0.66346407	3.3672347	-0.28385907	-0.7550308	-0.3791742	-0.6235965	-1.0080466	2.3127677	-0.6446834	0.6669065	0.1336323	0.43689424	-1.0621567	0.8807252	0.6963205	1.3302529	-1.0097482	-0.7714583
89	adding	2.499277	4.687583	-5.424164	3.7492075	-5.2573695	4.0403056	4.4166965	0.657591	-5.6591187	-0.27966636	2.7414591	2.7533572	-4.8516273	-3.7402108	3.7536995	-3.2221122	0.279351	4.6860566	2.9209404	-5.6032796
90	addition	7.3108816	4.9469028	-0.5141683	-7.475204	-6.197427	3.2500217	-0.24309555	-2.3129387	-8.400359	8.449703	-3.532604	-3.648524	-8.2344265	-3.117966	2.1736538	-0.6992787	-5.2359853	0.2239747	-7.52286	-5.4928937
91	additional	-1.3100905	0.00457345	-2.2751212	-2.65062	0.27246463	0.6617903	2.246583	-2.0759263	1.5287753	0.7104383	1.8707657	0.8696824	-0.8895775	2.7411485	0.4447294	-3.1227715	-1.2722852	-0.3254608	-1.7932454	-6.336228
92	additions	-1.4193443	2.7651548	1.0502983	3.8500342	3.2208405	5.443544	6.3153734	-4.2917886	-0.5506769	3.1039133	-1.2090834	5.9174757	3.7231317	5.6020217	-3.5445044	-1.9118013	1.1945664	-1.7527364	-1.650775	1.241375
93	address	-6.747516	9.787421	-5.3466425	-8.325746	0.40984234	-6.0185747	-3.2825882	1.5273488	-5.3338637	-0.55745196	-9.710368	7.7669373	5.1605883	-2.2768686	-1.5806491	7.052202	-10.15288	-4.6829906	2.0471067	-9.8522835
94	addressed	3.0214288	2.884107	0.6387039	-2.4420211	-0.89437497	-0.4068155	-0.9085258	-5.330451	-0.16290276	1.9199244	-4.456958	1.3853194	1.8047699	-3.7396133	0.17832936	-4.2206974	-1.1768849	4.62759	-4.0261526	-1.249101
95	addresses	-3.3824024	4.7617335	-1.1657361	4.189262	-1.4031084	3.5285974	3.2098296	-4.924651	-1.778279	5.2903147	2.213104	3.2897136	4.287086	0.14609708	-4.211054	-4.746041	-4.2191896	3.7005289	1.118277	4.397592
96	addressing	3.4717138	-5.5309234	2.8793051	6.854406	-6.3973055	-5.0492573	2.233039	-9.920007	2.5318863	0.15248491	-5.1747837	9.130985	-9.746806	-7.11205	-5.640875	9.232123	3.4811287	-5.457324	1.8893725	-1.0688688
97	adjourn	5.3112326	-5.546654	-2.165425	-1.1293076	-6.0268316	1.3614906	-3.076051	3.4368815	-6.663639	-0.02355546	0.90628475	3.9726408	5.6001287	-5.896729	-5.5630045	-1.4324337	2.8137765	4.9021416	-1.2127128	-6.530561
98	adoption	4.8344913	8.620715	6.404458	5.8895826	5.8939075	7.875123	3.035893	3.8314807	-6.6253715	-1.8448777	-1.9175336	-1.8559734	4.7754183	2.4087017	5.1922927	-5.9272475	-4.6309743	1.6414449	-3.2885897	-6.334284
99	advance	1.8708701	0.5046374	-1.6261125	-1.6904299	-0.52067626	1.2210957	2.3063312	0.5450463	0.6301653	-0.6136133	-2.517882	-1.4712359	-1.1462765	-0.7389903	-0.9371942	-0.62177515	-2.154957	2.9728599	-6.4950633	0.8574346
100	advantage	-0.20934416	-0.35365131	-0.121898	0.6200521	-1.660254	2.1730065	2.3294284	1.6385671	-1.7720244	2.5160046	0.7030526	-0.81088895	0.55016583	-0.84416866	0.85752505	-2.2998195	1.7839117	-1.2950505	-4.128001	-1.7617013
101	adventures	-1.8533928	0.26602072	-1.1957219	0.68839484	1.6173255	-0.71292603	1.3147655	1.2114612	-1.0947633	2.9564462	-0.0136503065	-1.0883042	-0.12741357	0.16425443	0.33054706	-4.0826054	1.062081	1.9170934	-2.3033755	-2.0672307
102	advice	-0.67063606	-0.13317484	-0.5629383	4.9109883	-1.1619027	2.3519683	4.0921655	-0.5645919	-0.6395504	1.5994096	0.3834212	0.21866901	0.8571237	0.65684116	-1.8178512	1.8809164	-1.8113534	-1.47508	0.5433071	-3.7813983
103	advisable	2.0267544	1.2662617	0.13849351	1.111113	1.1665642	3.9959235	-0.6757238	-1.1721445	-0.5326003	1.6654593	-2.2478294	-1.3314575	-2.6023426	-3.122982	-3.9668722	-1.6812615	1.0107241	3.5962112	-1.866878	-0.57084924
104	advise	-7.573341	-0.1289369	-5.952833	2.5078938	3.241727	-0.5687543	7.35699	-7.370948	0.9667941	-7.273663	-2.1055582	1.957072	-0.64085674	2.067025	-7.3932056	-2.064211	6.2478404	6.3530974	-1.7222704	-7.8202972
105	affair	3.3749702	-0.8548085	-4.6732206	4.2777033	-4.630638	2.803599	0.10822626	1.8632208	-4.7942247	2.7263992	-4.5598264	2.3455956	-4.1599197	2.770319	-0.8155011	-2.4373102	4.0545144	4.955066	-1.437628	-4.031944
